,justification,filename,date,dunCode,dunName
16,"- calon BN bergerak menemui pengundi di kawasan awam , kedai2 dan pasar; edaran flyers dan bahan2 di jalankan. sambutan biasa sahaja dari para pengundi, hanya diterima baik di kawasan tumpuan. - calon PH giat turun memberikan sumbangan dan berkempen, calon dikenali kerana merupakan pegawai khas penyandang DUN ini, sambutan baik , pengundi sangat yakin dgn calon PH. sokongan padu diberikan -status masih kelabu hitam.",N.42_KERANJI_11.11.2022.csv,11.11.2022,N.42,KERANJI 
