,justification,filename,date,dunCode,dunName
18,Didapati calon masih tidak menjadi kesukaan pengundi dalam kalangan orang asli. Calon dikatakan tidak mesra dengan masyarakat setempat. Masih ada pengundi awal yang tidak mengenali calon ketika hari mengundi awal yang dijalankan hari ini. Walaupun calon turun berkempen namun tidak terlalu aktif dan hanya mengikut program - program calon Parlimen. Jentera juga dilihat tidak banyak membantu dalam berkempen.,N.47_CHENDERIANG_15.11.2022.csv,15.11.2022,N.47,CHENDERIANG 
