,justification,filename,date,dunCode,dunName
7,"Calon-calon mula berkempen bertemu pengundi kawasan. Bagi Calon BN yang merupakan penyandang DUN Santan, tidak timbul masalah tidak dikenali pengundi. Pengundi kawasan masih belum mengenali calon PH dan PN kerana muka baharu yang ditampilkan parti masing-masing. 1.Bilik gerakan BN beroperasi dengan aktiviti-aktiviti pemasangan bendera di jalan 2. Jentera PN dan PH juga mula memasang poster dan bendera di kawasan tumpuan seperti bangunan premis perniagaan",N.05_SANTAN_30.11.-0001.csv,30.11.-0001,N.05,SANTAN 
