,justification,filename,date,dunCode,dunName
10,Calon Pakatan Harapan DUN Buntong Thulsi Manogaran dijangka menang atas faktor : a)	Majoriti penduduk dikawasan DUN Bercham adalah berbangsa India yang berpengaruh kuat pada kepimpinan Parti DAP. b)	Setiap pergerakan aktiviti berkempen calon mendapat sambutan yang menggalakkan bagi setiap sesi ceramah politik yang diadakan c)	Ramai penglibatan yang turut bersama beliau ketika aktiviti berkempen dijalankan. d)	Beliau juga merupakan seorang peguam dan juga aktif dengan aktiviti kemasyarakatan. e) Sangat aktif menggunakan saluran media sosial bagi setiap gerak kerja berkempen yang bertujuan menarik tahap sokongan pengundi dikalangan belia.,N.30_BUNTONG_18.11.2022.csv,18.11.2022,N.30,BUNTONG 
