,justification,filename,date,dunCode,dunName
14,Calon Pakatan Harapan DUN Kepayang Nga Kor Ming dijangka menang atas faktor : a)	Majoriti penduduk dikawasan DUN Bercham adalah berbangsa Cina yang berpengaruh kuat pada kepimpinan Parti DAP. b)	Setiap pergerakan aktiviti berkempen calon mendapat sambutan yang menggalakkan bagi setiap sesi ceramah politik yang diadakan c)	Beliau memegang jawatan Pengerusi DAP Perak adalah salah satu faktor yang mempengaruhi sokongan undi majoriti. d) Sangat aktif menggunakan saluran media sosial bagi setiap gerak kerja berkempen yang bertujuan menarik tahap sokongan pengundi dikalangan belia.,N.29_KEPAYANG_19.11.2022.csv,19.11.2022,N.29,KEPAYANG 
