,justification,filename,date,parliamentCode,parliamentName
32,"Suasana dan pergerakan:- Calon PH= 1. Mengadakan sembang santai melalui medium media sosial. 2. Calon mengadakan lawatan ke bilik gerakan Titi Tok Bandar & Repoh. 3. Kehadiran figura politik Ketua Pembangkang Dato' Seri Anwar Ibrahim ke Parlimen Kangar dengan memperkenalkan semua calon PH dalam majlis Kenduri Rakyat di Kampung Surau. 4. Calon bergerak meraih undi dari rumah ke rumah bersama calon N.06 Bintong. 2. Calon PN= 1. Hadir ceramah di DUN Kayang dan Bintong-intipati yang ditekankan adalah memilih pemimpinyang adil, amanah, bersih, tidak terlibat salah guna kuasa. 2. Calon juga mendapat sokongan dari Setiausaha Agong Pn Dato' Seri Hamzah Zainuddin yang turun ke Perlis. 3. Walkabout dan ziarah para pengundi di Tok Kuning. Calon BN= 1. Riadah dan rekriasi bertemu pengundi di Denai Larian Pengkalan Assam. 2. Menghadir pertandingan Ragbi Perlis bertemu dengan anak muda dalam bidang sukan untuk meraih undi dan beramah mesra. 3. walkabout di UTC. 4. Bertemu pengundi di Guar Ujung Batu. Kg Perak, Kepala Batas. Justifikasi KELABU HITAM kerana:- Calon PH mendominasi kawasan ini ditambah pula dengan kehadiran Ketua Pembangkang Dato; Seri Anwar Ibrahim ke Kangar dengan diadakan kenduri rakyat. Calon BN juga dicadangkan memperkenalkan idea baru dan tawaran yang boleh menarik perhatian anak muda sekiranya diberi peluang menjadi wakil rakyat di Parlimen Kangar.",P.002_KANGAR_13.11.2022.csv,13.11.2022,P.002,KANGAR 
