,justification,filename,date,parliamentCode,parliamentName
32,"Suasana dan pergerakan:- Calon PN:- 1. Calon menyantuni pengundi di Parlimen Kangar. 2. Ceramah skala kecil bersama calon N.06 di Kampung Telok Kachang. 3. Aktif di media sosial Calon PH yang merupakan penyandang:- 1. Pergerakan calon ke DM Pengkalan assam, DM Temak. 2. Walkabout dan temu penduduk di DM Tok Peduka. 3. Lawatan di bilik gerakan. Justifikasi KELABU HITAM kerana; Calon BN:- 1. Calon Bn bergerak bersama gabungan calon dari DUN lain dalam Parlimen yang sama. 2. BN masih begerak dalam skal kecil dan masih belum melaksana seisi ceramah dengan pengundi atau mana-mana kawasan. 3. Pengundi masih lagi keliru dengan PN dan BN yang mana warna bendera kempen hampir sama. 4. Rakyat tertunggu apakah yang BN akan laksana dan janji sekiranya BN dapat menawan P.002 Kangar? 5. Namun, BN negeri masih belum memperkenalkan manisfo tetapi telah memberi jaminan bahawa manifseto akan diumumkan dalam masa terdekat.",P.002_KANGAR_10.11.2022.csv,10.11.2022,P.002,KANGAR 
