,justification,filename,date,parliamentCode,parliamentName
32,"Suasana dan pergerakan:- CALON BN 1. Walkabout di Kampong Kota Keran. 2. Walkabout bertemu peniaga & penjaja di Nat Batu 2 Lama. 3. Kempen bersama jentera di Taman Repoh. 4. Kenduri Doa Selamat di Rumah Pengundi di Jejawi. 5. Walkabout bertemu peniaga pasar malam di Kuala Perlis. Calon BN memperkenalkan 7 elemen yang menjadi fokus BN;- -Agama -Sukan -Pendidikan -Belia & Anak Muda -Ekonomi -Masyarakat & Sosial -Khidmat CALON PN 1. Walkabout di Nat Batu 2. 2. Walkabout sekitar Taman Firdaus, Taman Putra, Taman Hijrah & Taman Kemajuan. 3. Bertemu pengundi muda di sukan futsal di Stadium Kangar 4. Ziarah kasih di Kg. Taman Indra. CALON PH 1. Walkabout di Pekan Kangar. 2. Ziarah Kasih di Pusat Perniagaa Seriab. 3. Ziarah meraih undi penduduk Padang besar Selatan dan Batu 5. Justifikasi KELABU HITAM kerana:- Saingan sengit BN adalah PH yang mana parlimen ini merupakan kubu kuat PH. Calon PH amat agresif dan konsisten dalam bertemu pengundi terutama dikalangan anak muda di Kangar. Mereka juga turut mendekati kaum cina yang majoriti berada dalam pekan Kangar yang mana kaum ini kuat menyokong parti DAP tambahan pula DUN Indera Kayangan menyumbang majoriti besar hampir 4000 ribu pada PRU 14. Selain itu, tokoh politik kepimpinan tertinggi PH juga turut sama berkempen bagi mengekalkan parlimen ini di tangan PH.",P.002_KANGAR_15.11.2022.csv,15.11.2022,P.002,KANGAR 
