,justification,filename,date,dunCode,dunName
14,AKTIVITI CALON KE KAWASAN TUMPUAN RAMAI DAN CERAMAH KELOMPOK DIPERGIATKAN PADA HARI INI DAN DILIHAT MAMPU MENINGKATKAN KEYAKINAN,N.34_BUKIT_CHANDAN_11.11.2022.csv,11.11.2022,N.34,BUKIT CHANDAN 
