,justification,filename,date,parliamentCode,parliamentName
17,"PARLIMEN 207 IGAN BERSTATUS PUTIH ATAS FAKTOR BERIKUT: TINGKATKAN KEMPEN PENGUNDIAN TERHADAP PENGUNDI BARU IAITU GOLONGAN PENGUNDI 18 TAHUN DAN PENGUNDI DAFTAR AUTOMATIK. 1.	Jika dilihat di laman social Calon iaitu Facebook Parlimen P207 Igan, Hanya gambar dan sedikit video memaparkan kempen-kempen yang beliau adakan sepanjang hari. 2.	Namun, penggunaan media social terutamanya video yang boleh menarik minat pengundi untuk menontonya perlu ditambah baik. PERGERAKAN KEMPEN CALON JUGA PERLU FOKUSKAN KUMPULAN PENDUNDI 18 TAHUN DAN PENGUNDI BARU INI. 3.	jika dilihat pergerakan calon banyak program-program melibatkan pengundi secara menyeluruh amnya. 4.	Namun, golongan pengundi baru ini perlu diberi perhatian yang lebih. Calon dicadangkan untuk focus kepada golongan ini dalam satu ke dua buah program yang diadakan. Contohnya program sukan yang melibatkan belia di Parlimen ini.",P.207_IGAN_12.11.2022.csv,12.11.2022,P.207,IGAN 
