,justification,filename,date,dunCode,dunName
12,"1. Kesemua Calon di DUN N.24 Luit dilihat mula bekerja keras untuk berkempen di kawasan tertentu bagi menarik sokongan pengundi untuk memenangi kerusi Parlimen Maran dengan pelbagai pelatform antaranya secara bersemuka dari rumah ke rumah, ceramah melalui media sosial dan kempen-kempen yang dijalankan di PDM dan UDM masing-masing. 2. Calon PN berpendirian untuk tidak ingin memainkan isu panas / Isu calon parti lain untuk menarik sokongan pengundi Daerah Maran. Malah calon lebih ingin mendekati pengundi dengan menyatakan untuk membantu memperjuangkan masyarakat, agama, bangsa dan keharmonian. Pencaturan perjalanan kempen beliau pada hari ini lebih kepada Program Selawat, Zikir dan Ziarah Rumah ke Rumah Orang Kurang Upaya penglihatan (OKU) bersama isteri calon dan Isteri Calon Parlimen Maran di kampung Bintang. Poster2 gambar Calon mula kelihatan dikawasan dan simpang2 jalan dan perang bendera parti juga turut ditambah. Sudah mula kelihatan penyokong beliau lebih berani menonjolkan diri untuk bersama beliau. Keperibadian beliqu yang mudah mesra dan lemah lembut ketika berkempen dapat menarik perhatian pengundi. Ceramah-ceramah beliau berkisah memperjelaskan manifesto PN. 3. Calon BN juga kelihatan mula mempergiatkan kempen-kempen beliau dengan memasuki kawasan-kawasan Perkampungan Orang Asli, walkabout menyantuni masyarakat di Pasar Malam, Pasar Pagi Felda Jengka 4 dan Pasar Besar Maran bersama-sama Calon BN P.86 Parlimen Maran. Hasil Pemantuan kempen beliau semalam di Bandar Maran didapati kurang mendapat sambutan daripada orang ramai walapun kempen tersebut telah dijalankan di kawasan strategik iaitu di hadapan Galeri 3D. Pencaturan perjalanan kempen beliau pada hari ini lebih kepada bersantai bersama pengundi-pengundi MCA dan Program menghadiri Program Pertandingan Motor Tercantik di JPKK Felda Bukit Tajau. Kempen-kempen santai yang diatur masih lagi berjalan di sekitar Dun ini bersama jentera parti yang telah diatur awal. Keperibadian beliau masih lagi diragukan kerana beliau masih lagi mengambil masa untuk memenangi hati pengundi di Dun ini. Poster2 gambar Calon mula kelihatan dikawasan dan simpang2 jalan dan masih dipergiatkan dipasang di kawasan persekitaran Bandar Maran. 4. Bagi calon PH pula masih lagi play safe. beliau mengambil pendekatan yang agak perlahan dan hanya berkunjung di kawasan-kawasan tertentu sahaja. masih lagi bergerak solo. Perang poster bergambar calon sedang giat di pasang bersama bendera parti yang mula ditambah di kawasan tumpuan orang ramai. 5. Suasana cuaca lembab yang kerap hujan melembabkan lagi kehangat berkempen.",N.24_LUIT_16.11.2022.csv,16.11.2022,N.24,LUIT 
